v_products_model,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_last_modified,v_specials_expires_date,v_products_price,v_products_weight,v_last_modified,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_categories_name_2,v_categories_name_3,v_categories_name_4,v_categories_name_5,v_categories_name_6,v_categories_name_7,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
Game Uniforms 066,sexylingerie-us/sexylingerie/8025.jpg,Complete School Girl Costume,"Product Name: <strong>Complete School Girl Costume</strong><br>
Colors: Pink<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Complete school girl costume set includes one piece dress, collar with attached tie,without hair ribbons,matching knee socks with bows.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 067,sexylingerie-us/sexylingerie/8030.jpg,3 Piece Daisy ladybug Costume,"Product Name: <strong>3 Piece Daisy ladybug Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 3 Piece Daisy ladybug Costume includes Headpiece, Wings, Petticoat Dress. need polka dot thigh high stockings sales Independent.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 068,sexylingerie-us/sexylingerie/8039.jpg,5 pc Satin Halter Apron with Nurse Cap and G-string,"Product Name: <strong>5 pc Satin Halter Apron with Nurse Cap and G-string</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 5 pc Satin Halter Apron and Matching Nurse Cap, Wrist Cuffs and G-String",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 069,sexylingerie-us/sexylingerie/8055.jpg,3 piece Nurse Costume,"Product Name: <strong>3 piece Nurse Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Swim Fabric<br>
Feature: 3 piece Nurse Costume includes Zipper Front Skirted Jacket,Shorts and Hat, with hat.and need Toy stethoscope sales Independent.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 070,sexylingerie-us/sexylingerie/8056.jpg,Collection Sexy Referee Costume,"Product Name: <strong>Collection Sexy Referee Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Collection Sexy Referee Costume Features a Side-Lacing Dress.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 071,sexylingerie-us/sexylingerie/8061.jpg,2 Piece Denim and Plaid Halter Top and Pleated Skirt,"Product Name: <strong>2 Piece Denim and Plaid Halter Top and Pleated Skirt</strong><br>
Colors: White<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 2 Piece Denim and Plaid Halter Top and Pleated Skirt.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 072,sexylingerie-us/sexylingerie/8067.jpg,4pc Plush and Fringe Cow Girl's Outfit,"Product Name: <strong>4pc Plush and Fringe Cow Girl's Outfit</strong><br>
Colors: White/Black<br>
Sizes: One Size Fits Most<br>
Materials: velvet<br>
Feature: 4pc plush and fringe cow girl's outfit, includes crop top, chaps, boy's shorts.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 073,sexylingerie-us/sexylingerie/8076.jpg,3 Piece Sexy Devil Costume,"Product Name: <strong>3 Piece Sexy Devil Costume</strong><br>
Colors: Red<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 3 Piece Sexy Devil Costume includes Lace-Up Mini Dress with Built In Petticoat, Horns and Pitchfork.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 074,sexylingerie-us/sexylingerie/8083.jpg,3 Piece Sexy Kitty Cat Costume,"Product Name: <strong>3 Piece Sexy Kitty Cat Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: 3 Piece Sexy Kitty Cat Costume includes Ruffled Stretch Spandex Mini Dress with Lace-Up Detail and Ears and g-string.",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
Game Uniforms 075,sexylingerie-us/sexylingerie/8084.jpg,Pinstripe Power Suit Sexy School Teacher Costume,"Product Name: <strong>Pinstripe Power Suit Sexy School Teacher Costume</strong><br>
Colors: Black<br>
Sizes: One Size Fits Most<br>
Materials: Acrylic+ Spandex<br>
Feature: Pinstripe Power Suit Sexy School Teacher Costume",,28,,,48,,,,,,Game Uniforms,,,,,,,--none--,1,0,1,0,1,0,,,
